Date,Precipitation,Snow.depth,Snowfall,Max.temp,Min.temp,Avg.wind.speed,Gust.speed
2005-01-02,0.00,0.0,0.0,50,37,7.8,16.1
2005-01-03,0.45,0.0,0.0,58,49,5.6,13.0
2005-01-04,0.06,0.0,0.0,51,46,4.3,14.1
2005-01-05,0.28,0.0,0.0,46,35,6.5,15.0
2005-01-06,0.62,0.0,0.0,41,34,8.7,21.9
2005-01-07,0.00,0.0,0.0,42,36,7.2,21.0
2005-01-08,0.59,0.0,0.0,41,35,5.4,16.1
2005-01-09,0.00,0.0,0.0,40,33,5.6,13.0
2005-01-10,0.00,0.0,0.0,48,39,8.1,19.9
2005-01-11,0.25,0.0,0.0,40,35,6.9,16.1
2005-01-12,0.12,0.0,0.0,39,35,10.3,17.9
2005-01-13,0.00,0.0,0.0,59,38,6.0,13.0
2005-01-14,1.03,0.0,0.0,66,34,8.9,21.0
2005-01-15,0.00,0.0,0.0,34,26,5.6,14.1
2005-01-16,0.00,0.0,0.0,31,27,8.9,21.0
2005-01-17,0.03,0.0,0.5,28,18,8.5,19.9
2005-01-18,0.00,0.0,0.0,18,9,11.0,23.9
2005-01-19,0.03,0.0,0.8,26,9,5.8,15.0
2005-01-20,0.00,0.0,0.0,30,20,7.6,17.0
2005-01-21,0.00,0.0,0.0,20,9,7.2,15.0
2005-01-22,0.93,0.0,8.5,25,6,10.5,23.0
2005-01-23,0.25,13.0,5.3,26,9,11.9,21.9
2005-01-24,0.00,14.0,0.0,24,8,9.4,17.9
2005-01-25,0.00,13.0,0.0,33,20,5.8,16.1
2005-01-26,0.01,13.0,0.0,37,17,6.5,17.9
2005-01-27,0.00,13.0,0.0,18,9,10.1,23.0
2005-01-28,0.00,11.0,0.0,22,5,4.9,14.1
2005-01-29,0.00,11.0,0.0,34,15,4.7,13.0
2005-01-30,0.02,11.0,0.2,38,24,6.7,16.1
2005-01-31,0.00,11.0,0.0,35,24,6.3,13.0
2005-02-01,0.00,9.0,0.0,40,25,2.7,6.9
2005-02-02,0.00,8.0,0.0,40,28,5.1,14.1
2005-02-03,0.02,7.0,0.0,41,29,7.6,17.0
2005-02-04,0.27,7.0,0.0,46,34,6.7,15.0
2005-02-05,0.00,6.0,0.0,53,38,6.3,13.0
2005-02-06,0.00,5.0,0.0,52,40,4.7,14.1
2005-02-07,0.00,4.0,0.0,52,37,3.8,10.1
2005-02-08,0.00,4.0,0.0,53,40,4.3,10.1
2005-02-09,0.03,2.0,0.0,54,46,5.1,13.0
2005-02-10,0.10,0.0,0.0,46,30,9.6,23.0
2005-02-11,0.00,0.0,0.0,40,29,13.2,23.0
2005-02-12,0.00,0.0,0.0,42,30,9.2,21.0
2005-02-13,0.00,0.0,0.0,41,32,7.2,16.1
2005-02-14,0.95,0.0,0.0,48,31,8.9,16.1
2005-02-15,0.13,0.0,0.0,56,46,8.5,14.1
2005-02-16,0.22,0.0,0.0,54,35,4.9,21.0
2005-02-17,0.00,0.0,0.0,38,31,8.5,17.0
2005-02-18,0.00,0.0,0.0,31,18,11.6,23.0
2005-02-19,0.00,0.0,0.0,32,16,8.7,17.0
2005-02-20,0.13,0.0,1.5,37,27,6.0,14.1
2005-02-21,0.41,5.0,3.5,35,28,8.7,17.0
2005-02-22,0.00,0.0,0.0,43,32,4.7,14.1
2005-02-23,0.01,0.0,0.0,40,29,7.8,17.0
2005-02-24,0.24,0.0,4.0,30,23,8.9,17.0
2005-02-25,0.13,6.0,2.0,36,22,6.3,14.1
2005-02-26,0.00,4.0,0.0,40,25,6.0,14.1
2005-02-27,0.00,2.0,0.0,37,23,6.7,15.0
2005-02-28,0.40,1.0,4.8,35,30,11.4,29.1
2005-03-01,0.29,9.0,2.9,42,30,6.0,15.0
2005-03-02,0.00,6.0,0.0,39,28,11.4,21.9
2005-03-03,0.00,5.0,0.0,33,23,11.4,21.9
2005-03-04,0.00,4.0,0.0,36,23,7.6,15.0
2005-03-05,0.00,4.0,0.0,42,27,5.6,13.0
2005-03-06,0.00,3.0,0.0,48,31,2.7,13.0
2005-03-07,0.00,2.0,0.0,63,43,NA,NA
2005-03-08,0.32,0.0,1.5,57,18,8.5,28.0
2005-03-09,0.00,1.0,0.0,31,16,12.3,25.9
2005-03-10,0.00,0.0,0.0,34,21,6.0,15.0
2005-03-11,0.03,0.0,0.5,38,29,8.5,17.0
2005-03-12,0.24,0.0,1.0,45,30,5.6,16.1
2005-03-13,0.00,0.0,0.0,45,34,5.1,15.0
2005-03-14,0.00,0.0,0.0,40,28,8.5,17.9
2005-03-15,0.00,0.0,0.0,46,28,10.1,17.9
2005-03-16,0.00,0.0,0.0,45,32,9.4,16.1
2005-03-17,0.00,0.0,0.0,48,33,4.5,10.1
2005-03-18,0.00,0.0,0.0,50,37,6.0,16.1
2005-03-19,0.00,0.0,0.0,52,34,4.7,13.0
2005-03-20,0.14,0.0,0.0,43,40,3.8,8.9
2005-03-21,0.01,0.0,0.0,45,39,4.9,15.0
2005-03-22,0.00,0.0,0.0,56,36,5.4,14.1
2005-03-23,0.80,0.0,1.0,46,33,11.9,29.1
2005-03-24,0.10,1.0,0.0,44,33,6.5,16.1
2005-03-25,0.00,0.0,0.0,48,39,4.9,15.0
2005-03-26,0.00,0.0,0.0,50,36,6.5,17.0
2005-03-27,0.04,0.0,0.0,49,38,5.8,13.0
2005-03-28,2.98,0.0,0.0,49,37,10.3,19.9
2005-03-29,0.00,0.0,0.0,59,45,9.6,21.0
2005-03-30,0.00,0.0,0.0,63,44,5.8,15.0
2005-03-31,0.01,0.0,0.0,53,42,5.4,14.1
2005-04-01,0.02,0.0,0.0,53,41,4.7,13.0
2005-04-02,1.80,0.0,0.0,57,40,13.2,25.9
2005-04-03,0.09,0.0,0.0,50,40,9.4,17.0
2005-04-04,0.00,0.0,0.0,58,42,9.4,21.0
2005-04-05,0.00,0.0,0.0,68,44,6.9,15.0
2005-04-06,0.00,0.0,0.0,75,52,3.8,10.1
2005-04-07,0.47,0.0,0.0,78,49,6.5,19.9
2005-04-08,0.38,0.0,0.0,63,43,5.8,16.1
2005-04-09,0.00,0.0,0.0,63,45,6.7,17.0
2005-04-10,0.00,0.0,0.0,74,43,2.5,14.1
2005-04-11,0.00,0.0,0.0,60,43,8.5,15.0
2005-04-12,0.00,0.0,0.0,58,37,6.7,15.0
2005-04-13,0.00,0.0,0.0,57,40,7.4,16.1
2005-04-14,0.00,0.0,0.0,66,44,8.3,16.1
2005-04-15,0.00,0.0,0.0,57,41,9.6,25.1
2005-04-16,0.00,0.0,0.0,61,42,8.3,19.9
2005-04-17,0.00,0.0,0.0,77,42,4.3,13.0
2005-04-18,0.00,0.0,0.0,77,54,5.4,15.0
2005-04-19,0.00,0.0,0.0,77,50,5.4,14.1
2005-04-20,0.00,0.0,0.0,87,64,7.2,19.9
2005-04-21,0.00,0.0,0.0,72,50,8.5,17.9
2005-04-22,0.00,0.0,0.0,57,47,6.7,15.0
2005-04-23,0.99,0.0,0.0,59,48,8.7,16.1
2005-04-24,0.16,0.0,0.0,56,44,6.7,16.1
2005-04-25,0.01,0.0,0.0,54,40,8.3,17.0
2005-04-26,0.00,0.0,0.0,68,50,7.6,19.9
2005-04-27,0.49,0.0,0.0,66,51,4.9,13.0
2005-04-28,0.00,0.0,0.0,66,49,8.1,10.1
2005-04-29,0.00,0.0,0.0,64,47,5.6,14.1
2005-04-30,0.40,0.0,0.0,59,49,4.7,14.1
2005-05-01,0.15,0.0,0.0,64,51,6.3,16.1
2005-05-02,0.23,0.0,0.0,65,44,4.9,16.1
2005-05-03,0.00,0.0,0.0,59,41,4.9,14.1
2005-05-04,0.00,0.0,0.0,62,44,4.7,12.1
2005-05-05,0.00,0.0,0.0,63,46,5.6,13.0
2005-05-06,0.02,0.0,0.0,54,46,9.6,21.9
2005-05-07,0.01,0.0,0.0,63,46,9.2,17.9
2005-05-08,0.00,0.0,0.0,64,49,10.3,19.9
2005-05-09,0.00,0.0,0.0,71,51,5.6,12.1
2005-05-10,0.00,0.0,0.0,68,50,4.0,13.0
2005-05-11,0.00,0.0,0.0,73,50,4.5,12.1
2005-05-12,0.00,0.0,0.0,69,53,8.5,17.9
2005-05-13,0.00,0.0,0.0,64,45,6.3,16.1
2005-05-14,0.00,0.0,0.0,73,54,6.0,13.0
2005-05-15,0.01,0.0,0.0,77,58,4.0,12.1
2005-05-16,0.00,0.0,0.0,70,56,4.9,15.0
2005-05-17,0.00,0.0,0.0,69,53,4.9,12.1
2005-05-18,0.00,0.0,0.0,70,53,4.7,14.1
2005-05-19,0.00,0.0,0.0,70,53,5.6,14.1
2005-05-20,0.11,0.0,0.0,57,48,6.9,15.0
2005-05-21,0.26,0.0,0.0,71,47,6.0,19.9
2005-05-22,0.10,0.0,0.0,63,51,4.5,13.0
2005-05-23,0.00,0.0,0.0,64,49,3.4,12.1
2005-05-24,0.05,0.0,0.0,64,48,10.5,21.0
2005-05-25,0.26,0.0,0.0,53,48,10.5,21.0
2005-05-26,0.13,0.0,0.0,59,51,7.8,17.9
2005-05-27,0.00,0.0,0.0,79,56,4.0,16.1
2005-05-28,0.15,0.0,0.0,79,57,5.4,17.0
2005-05-29,0.00,0.0,0.0,75,54,6.3,15.0
2005-05-30,0.00,0.0,0.0,75,57,4.7,15.0
2005-05-31,0.00,0.0,0.0,79,57,5.1,13.0
2005-06-01,0.00,0.0,0.0,68,54,5.4,12.1
2005-06-02,0.00,0.0,0.0,69,54,3.8,10.1
2005-06-03,0.22,0.0,0.0,70,55,4.0,10.1
2005-06-04,0.13,0.0,0.0,82,61,3.8,10.1
2005-06-05,0.00,0.0,0.0,88,66,3.1,8.9
2005-06-06,0.58,0.0,0.0,86,67,4.5,17.0
2005-06-07,0.00,0.0,0.0,87,66,5.6,15.0
2005-06-08,0.00,0.0,0.0,93,73,4.7,13.0
2005-06-09,0.00,0.0,0.0,88,71,5.1,14.1
2005-06-10,0.47,0.0,0.0,82,70,4.7,13.0
2005-06-11,0.46,0.0,0.0,85,71,4.9,14.1
2005-06-12,0.00,0.0,0.0,87,72,6.0,13.0
2005-06-13,0.00,0.0,0.0,88,75,5.6,13.0
2005-06-14,0.00,0.0,0.0,91,78,7.4,17.0
2005-06-15,0.00,0.0,0.0,84,62,6.0,14.1
2005-06-16,0.29,0.0,0.0,78,61,4.7,15.0
2005-06-17,0.00,0.0,0.0,74,59,6.3,14.1
2005-06-18,0.00,0.0,0.0,76,62,4.9,14.1
2005-06-19,0.00,0.0,0.0,72,61,7.2,16.1
2005-06-20,0.00,0.0,0.0,77,59,4.3,13.0
2005-06-21,0.00,0.0,0.0,82,60,3.6,12.1
2005-06-22,0.08,0.0,0.0,82,65,5.4,16.1
2005-06-23,0.00,0.0,0.0,78,61,6.7,14.1
2005-06-24,0.00,0.0,0.0,84,63,6.7,15.0
2005-06-25,0.00,0.0,0.0,91,69,6.9,14.1
2005-06-26,0.00,0.0,0.0,92,74,5.4,14.1
2005-06-27,0.59,0.0,0.0,78,71,4.9,12.1
2005-06-28,0.16,0.0,0.0,87,71,5.1,12.1
2005-06-29,0.23,0.0,0.0,85,72,7.2,17.0
2005-06-30,0.00,0.0,0.0,82,71,4.3,10.1
2005-07-01,0.01,0.0,0.0,82,71,4.9,13.0
2005-07-02,0.00,0.0,0.0,82,69,5.4,12.1
2005-07-03,0.00,0.0,0.0,79,64,6.5,14.1
2005-07-04,0.00,0.0,0.0,83,63,4.7,12.1
2005-07-05,0.03,0.0,0.0,81,68,3.1,12.1
2005-07-06,1.52,0.0,0.0,82,70,4.0,16.1
2005-07-07,0.00,0.0,0.0,73,65,7.6,16.1
2005-07-08,1.46,0.0,0.0,66,62,8.3,17.9
2005-07-09,0.00,0.0,0.0,81,62,5.6,16.1
2005-07-10,0.00,0.0,0.0,90,68,6.7,14.1
2005-07-11,0.00,0.0,0.0,91,71,4.9,13.0
2005-07-12,0.00,0.0,0.0,85,69,5.4,13.0
2005-07-13,0.04,0.0,0.0,77,68,3.4,10.1
2005-07-14,0.00,0.0,0.0,82,73,4.0,10.1
2005-07-15,0.00,0.0,0.0,85,73,3.6,10.1
2005-07-16,0.00,0.0,0.0,82,73,4.3,10.1
2005-07-17,0.42,0.0,0.0,81,74,3.8,10.1
2005-07-18,0.00,0.0,0.0,89,76,3.4,13.0
2005-07-19,0.00,0.0,0.0,91,78,3.8,10.1
2005-07-20,0.00,0.0,0.0,89,77,4.3,13.0
2005-07-21,0.00,0.0,0.0,91,72,3.6,12.1
2005-07-22,0.00,0.0,0.0,93,73,2.9,10.1
2005-07-23,0.01,0.0,0.0,85,72,6.7,16.1
2005-07-24,0.00,0.0,0.0,88,68,4.0,13.0
2005-07-25,0.03,0.0,0.0,91,70,6.5,17.0
2005-07-26,0.00,0.0,0.0,96,75,4.0,13.0
2005-07-27,0.04,0.0,0.0,97,73,6.7,21.0
2005-07-28,0.00,0.0,0.0,82,69,6.3,15.0
2005-07-29,0.00,0.0,0.0,86,69,5.4,12.1
2005-07-30,0.00,0.0,0.0,88,72,4.7,10.1
2005-07-31,0.00,0.0,0.0,83,69,4.0,10.1
2005-08-01,0.00,0.0,0.0,87,68,4.0,12.1
2005-08-02,0.00,0.0,0.0,94,75,4.0,12.1
2005-08-03,0.00,0.0,0.0,97,75,2.7,10.1
2005-08-04,0.00,0.0,0.0,95,78,4.7,19.9
2005-08-05,0.00,0.0,0.0,98,79,7.4,17.0
2005-08-06,0.00,0.0,0.0,89,72,4.3,12.1
2005-08-07,0.00,0.0,0.0,86,74,3.8,10.1
2005-08-08,0.01,0.0,0.0,83,74,3.6,8.9
2005-08-09,0.00,0.0,0.0,83,73,4.7,15.0
2005-08-10,0.00,0.0,0.0,89,73,3.8,12.1
2005-08-11,0.00,0.0,0.0,97,75,3.6,10.1
2005-08-12,0.00,0.0,0.0,96,77,4.7,13.0
2005-08-13,0.00,0.0,0.0,99,80,5.8,13.0
2005-08-14,3.10,0.0,0.0,96,72,5.4,17.9
2005-08-15,0.02,0.0,0.0,77,70,5.6,13.0
2005-08-16,0.00,0.0,0.0,76,68,4.5,8.9
2005-08-17,0.00,0.0,0.0,88,68,5.1,14.1
2005-08-18,0.00,0.0,0.0,81,68,6.7,15.0
2005-08-19,0.75,0.0,0.0,77,70,4.9,12.1
2005-08-20,0.00,0.0,0.0,83,72,4.0,8.9
2005-08-21,0.00,0.0,0.0,93,76,5.6,12.1
2005-08-22,0.00,0.0,0.0,89,71,4.7,13.0
2005-08-23,0.00,0.0,0.0,82,67,4.7,12.1
2005-08-24,0.00,0.0,0.0,80,67,6.7,16.1
2005-08-25,0.00,0.0,0.0,82,65,5.8,15.0
2005-08-26,0.00,0.0,0.0,84,68,5.1,10.1
2005-08-27,0.00,0.0,0.0,81,70,5.1,14.1
2005-08-28,0.01,0.0,0.0,81,73,4.3,10.1
2005-08-29,0.00,0.0,0.0,85,74,3.8,12.1
2005-08-30,0.04,0.0,0.0,85,75,4.5,13.0
2005-08-31,0.03,0.0,0.0,87,72,8.5,16.1
2005-09-01,0.00,0.0,0.0,84,70,6.5,13.0
2005-09-02,0.00,0.0,0.0,89,67,5.4,14.1
2005-09-03,0.00,0.0,0.0,82,67,5.4,13.0
2005-09-04,0.00,0.0,0.0,82,65,6.3,14.1
2005-09-05,0.00,0.0,0.0,81,65,5.8,14.1
2005-09-06,0.00,0.0,0.0,82,63,4.7,13.0
2005-09-07,0.00,0.0,0.0,82,62,3.6,10.1
2005-09-08,0.00,0.0,0.0,87,64,3.4,10.1
2005-09-09,0.00,0.0,0.0,81,67,4.7,15.0
2005-09-10,0.00,0.0,0.0,83,64,4.0,14.1
2005-09-11,0.00,0.0,0.0,80,58,5.4,14.1
2005-09-12,0.00,0.0,0.0,90,65,5.8,13.0
2005-09-13,0.00,0.0,0.0,92,71,3.8,12.1
2005-09-14,0.06,0.0,0.0,83,70,4.7,12.1
2005-09-15,0.10,0.0,0.0,85,75,4.0,8.9
2005-09-16,0.00,0.0,0.0,82,73,6.7,13.0
2005-09-17,0.09,0.0,0.0,85,70,3.8,14.1
2005-09-18,0.00,0.0,0.0,83,65,4.7,13.0
2005-09-19,0.00,0.0,0.0,85,67,3.1,12.1
2005-09-20,0.00,0.0,0.0,82,72,6.7,14.1
2005-09-21,0.00,0.0,0.0,83,65,5.8,10.1
2005-09-22,0.00,0.0,0.0,85,68,6.7,15.0
2005-09-23,0.00,0.0,0.0,87,69,6.5,17.0
2005-09-24,0.00,0.0,0.0,71,59,8.5,17.9
2005-09-25,0.00,0.0,0.0,71,60,4.7,13.0
2005-09-26,0.17,0.0,0.0,78,68,6.9,14.1
2005-09-27,0.00,0.0,0.0,77,61,6.7,16.1
2005-09-28,0.00,0.0,0.0,74,57,5.4,14.1
2005-09-29,0.06,0.0,0.0,75,54,8.5,17.9
2005-09-30,0.00,0.0,0.0,67,50,4.7,13.0
2005-10-01,0.00,0.0,0.0,73,54,2.7,8.9
2005-10-02,0.00,0.0,0.0,80,57,2.7,8.1
2005-10-03,0.00,0.0,0.0,78,60,3.4,8.9
2005-10-04,0.00,0.0,0.0,77,65,2.2,8.9
2005-10-05,0.00,0.0,0.0,79,63,2.9,8.1
2005-10-06,0.00,0.0,0.0,77,64,2.7,10.1
2005-10-07,0.23,0.0,0.0,76,70,6.0,14.1
2005-10-08,4.26,0.0,0.0,73,53,8.5,19.9
2005-10-09,0.01,0.0,0.0,59,53,5.6,13.0
2005-10-10,0.07,0.0,0.0,61,56,6.3,12.1
2005-10-11,0.13,0.0,0.0,64,57,7.8,21.0
2005-10-12,4.26,0.0,0.0,58,52,12.3,23.0
2005-10-13,2.75,0.0,0.0,60,56,13.6,23.9
2005-10-14,1.54,0.0,0.0,62,58,8.7,19.9
2005-10-15,0.00,0.0,0.0,72,57,7.6,19.9
2005-10-16,0.00,0.0,0.0,63,53,11.6,25.9
2005-10-17,0.00,0.0,0.0,64,53,8.5,17.0
2005-10-18,0.00,0.0,0.0,70,52,7.8,17.9
2005-10-19,0.00,0.0,0.0,69,51,7.4,14.1
2005-10-20,0.00,0.0,0.0,62,49,4.3,17.0
2005-10-21,0.00,0.0,0.0,56,52,1.6,8.1
2005-10-22,1.12,0.0,0.0,55,47,11.2,21.9
2005-10-23,0.00,0.0,0.0,54,45,6.0,16.1
2005-10-24,1.09,0.0,0.0,52,42,8.7,23.0
2005-10-25,1.26,0.0,0.0,50,39,11.9,25.9
2005-10-26,0.01,0.0,0.0,51,39,8.9,23.0
2005-10-27,0.00,0.0,0.0,48,40,5.4,13.0
2005-10-28,0.00,0.0,0.0,50,42,4.9,13.0
2005-10-29,0.00,0.0,0.0,48,41,5.8,14.1
2005-10-30,0.00,0.0,0.0,67,45,6.9,17.0
2005-10-31,0.00,0.0,0.0,68,48,5.6,12.1
2005-11-01,0.00,0.0,0.0,69,52,6.7,16.1
2005-11-02,0.00,0.0,0.0,57,46,7.6,17.0
2005-11-03,0.00,0.0,0.0,65,46,8.5,17.9
2005-11-04,0.00,0.0,0.0,68,51,4.7,12.1
2005-11-05,0.00,0.0,0.0,72,56,4.0,10.1
2005-11-06,0.01,0.0,0.0,69,53,5.1,23.0
2005-11-07,0.00,0.0,0.0,62,52,7.4,17.0
2005-11-08,0.00,0.0,0.0,63,49,4.9,13.0
2005-11-09,0.28,0.0,0.0,62,47,7.4,15.0
2005-11-10,0.08,0.0,0.0,62,41,8.7,21.9
2005-11-11,0.00,0.0,0.0,47,40,7.6,19.9
2005-11-12,0.00,0.0,0.0,56,38,4.9,14.1
2005-11-13,0.00,0.0,0.0,65,48,7.2,13.0
2005-11-14,0.00,0.0,0.0,65,50,6.3,13.0
2005-11-15,0.02,0.0,0.0,62,48,6.3,13.0
2005-11-16,0.84,0.0,0.0,68,46,8.1,16.1
2005-11-17,0.03,0.0,0.0,46,36,8.5,16.1
2005-11-18,0.00,0.0,0.0,41,32,6.9,15.0
2005-11-19,0.00,0.0,0.0,46,33,5.1,12.1
2005-11-20,0.00,0.0,0.0,57,39,6.9,13.0
2005-11-21,0.55,0.0,0.0,53,45,3.4,13.0
2005-11-22,0.84,0.0,0.0,48,35,11.2,21.9
2005-11-23,0.00,0.0,0.0,36,27,9.4,21.0
2005-11-24,0.10,0.0,0.0,49,24,10.1,25.1
2005-11-25,0.00,0.0,0.0,33,22,8.3,17.9
2005-11-26,0.00,0.0,0.0,42,28,3.6,10.1
2005-11-27,0.00,0.0,0.0,52,40,3.8,10.1
2005-11-28,0.00,0.0,0.0,62,48,7.6,14.1
2005-11-29,0.71,0.0,0.0,63,58,9.4,17.9
2005-11-30,1.01,0.0,0.0,63,44,7.4,17.0
2005-12-01,0.00,0.0,0.0,47,38,6.0,15.0
2005-12-02,0.00,0.0,0.0,43,32,10.3,23.0
2005-12-03,0.00,0.0,0.0,36,29,9.2,19.9
2005-12-04,0.32,2.0,2.5,34,28,5.8,13.0
2005-12-05,0.00,1.0,0.0,35,31,3.8,12.1
2005-12-06,0.07,1.0,1.0,37,29,7.6,15.0
2005-12-07,0.00,1.0,0.0,32,26,10.1,17.9
2005-12-08,0.00,0.0,0.0,32,22,5.4,15.0
2005-12-09,0.74,2.0,5.8,38,29,7.6,23.0
2005-12-10,0.00,6.0,0.0,36,27,6.7,15.0
2005-12-11,0.00,6.0,0.0,39,31,6.7,15.0
2005-12-12,0.00,4.0,0.0,37,24,7.6,14.1
2005-12-13,0.00,3.0,0.0,26,17,6.9,15.0
2005-12-14,0.00,1.0,0.0,24,14,6.7,16.1
2005-12-15,0.24,1.0,0.0,38,18,6.9,15.0
2005-12-16,1.58,0.0,0.0,54,37,8.5,17.9
2005-12-17,0.00,0.0,0.0,41,33,6.9,13.0
2005-12-18,0.00,0.0,0.0,40,32,4.3,12.1
2005-12-19,0.00,0.0,0.0,37,26,7.4,17.9
2005-12-20,0.00,0.0,0.0,36,22,8.3,15.0
2005-12-21,0.00,0.0,0.0,33,24,6.5,15.0
2005-12-22,0.00,0.0,0.0,37,28,7.8,15.0
2005-12-23,0.00,0.0,0.0,51,34,8.3,15.0
2005-12-24,0.00,0.0,0.0,55,43,3.6,10.1
2005-12-25,0.84,0.0,0.0,54,39,5.1,12.1
2005-12-26,0.11,0.0,0.0,53,39,8.9,21.0
2005-12-27,0.00,0.0,0.0,43,36,10.5,25.1
2005-12-28,0.00,0.0,0.0,50,34,6.0,14.1
2005-12-29,0.56,0.0,0.0,51,47,5.4,12.1
2005-12-30,0.00,0.0,0.0,47,33,10.5,21.9
2005-12-31,0.14,0.0,0.4,36,32,5.4,13.0
2006-01-01,0.00,0.0,0.0,42,32,2.5,8.9
2006-01-02,0.63,0.0,0.0,48,39,4.7,17.9
2006-01-03,1.13,0.0,0.0,40,33,14.5,28.0
2006-01-04,0.00,0.0,0.0,38,29,6.5,15.0
2006-01-05,0.05,0.0,0.0,50,37,5.1,15.0
2006-01-06,0.00,0.0,0.0,43,30,6.3,17.0
2006-01-07,0.00,0.0,0.0,35,25,6.9,15.0
2006-01-08,0.00,0.0,0.0,46,34,5.1,13.0
2006-01-09,0.00,0.0,0.0,60,43,7.8,15.0
2006-01-10,0.00,0.0,0.0,49,41,5.6,10.1
2006-01-11,0.23,0.0,0.0,52,42,4.3,14.1
2006-01-12,0.00,0.0,0.0,57,45,6.7,15.0
2006-01-13,0.00,0.0,0.0,54,43,2.9,12.1
2006-01-14,1.17,0.0,0.0,57,31,9.4,17.9
2006-01-15,0.12,2.0,2.0,32,16,12.8,31.1
2006-01-16,0.00,1.0,0.0,32,16,8.3,16.1
2006-01-17,0.16,0.0,0.0,44,26,5.8,14.1
2006-01-18,0.59,0.0,0.0,58,36,12.3,28.0
2006-01-19,0.00,0.0,0.0,47,34,7.6,17.0
2006-01-20,0.00,0.0,0.0,61,42,8.3,16.1
2006-01-21,0.00,0.0,0.0,63,38,10.1,25.9
2006-01-22,0.00,0.0,0.0,43,33,6.5,15.0
2006-01-23,0.68,0.0,0.0,40,35,4.0,14.1
2006-01-24,0.00,0.0,0.0,46,35,NA,14.1
2006-01-25,0.00,0.0,0.0,42,34,10.1,21.9
2006-01-26,0.00,0.0,0.0,35,26,13.4,21.0
2006-01-27,0.00,0.0,0.0,43,24,7.8,16.1
2006-01-28,0.00,0.0,0.0,58,37,6.0,13.0
2006-01-29,0.14,0.0,0.0,53,44,4.7,13.0
2006-01-30,0.01,0.0,0.0,64,41,8.1,19.9
2006-01-31,0.08,0.0,0.0,42,39,10.3,23.9
2006-02-01,0.00,0.0,0.0,41,36,8.1,17.9
2006-02-02,0.00,0.0,0.0,52,38,6.9,17.0
2006-02-03,0.58,0.0,0.0,62,46,8.5,17.9
2006-02-04,0.23,0.0,0.0,53,43,8.9,21.0
2006-02-05,0.15,0.0,0.0,55,37,8.9,17.9
2006-02-06,0.00,0.0,0.0,39,34,12.1,23.0
2006-02-07,0.00,0.0,0.0,43,31,8.5,16.1
2006-02-08,0.00,0.0,0.0,36,28,7.2,14.1
2006-02-09,0.00,0.0,0.0,36,23,8.5,14.1
2006-02-10,0.00,0.0,0.0,37,26,6.7,17.0
2006-02-11,0.20,0.0,2.8,36,28,9.8,25.1
2006-02-12,1.66,12.0,24.1,28,23,11.4,25.1
2006-02-13,0.00,17.0,0.0,36,19,8.1,14.1
2006-02-14,0.00,15.0,0.0,41,28,6.9,16.1
2006-02-15,0.00,13.0,0.0,56,36,5.4,13.0
2006-02-16,0.00,8.0,0.0,59,40,3.8,14.1
2006-02-17,0.06,2.0,0.0,58,32,12.3,28.0
2006-02-18,0.00,0.0,0.0,35,15,12.3,23.0
2006-02-19,0.00,0.0,0.0,30,15,8.5,15.0
2006-02-20,0.00,0.0,0.0,36,22,6.0,13.0
2006-02-21,0.00,0.0,0.0,41,31,7.2,17.0
2006-02-22,0.00,0.0,0.0,45,32,3.8,14.1
2006-02-23,0.00,0.0,0.0,48,38,5.8,16.1
2006-02-24,0.00,0.0,0.0,42,28,13.0,29.1
2006-02-25,0.00,0.0,0.0,50,27,9.2,25.1
2006-02-26,0.00,0.0,0.0,29,18,12.5,25.1
2006-02-27,0.00,0.0,0.0,30,18,8.1,19.9
2006-02-28,0.00,0.0,0.0,33,22,8.9,16.1
2006-03-01,0.00,0.0,0.0,41,27,7.2,17.9
2006-03-02,0.52,0.0,1.3,35,29,5.1,15.0
2006-03-03,0.00,1.0,0.0,33,22,12.5,23.9
2006-03-04,0.00,1.0,0.0,39,24,11.0,21.0
2006-03-05,0.00,0.0,0.0,45,31,9.6,21.9
2006-03-06,0.00,0.0,0.0,43,31,4.7,14.1
2006-03-07,0.00,0.0,0.0,44,30,5.8,12.1
2006-03-08,0.00,0.0,0.0,49,29,5.4,13.0
2006-03-09,0.00,0.0,0.0,51,41,7.2,21.0
2006-03-10,0.00,0.0,0.0,74,47,10.3,23.9
2006-03-11,0.00,0.0,0.0,63,47,5.4,14.1
2006-03-12,0.23,0.0,0.0,55,49,4.5,13.0
2006-03-13,0.00,0.0,0.0,62,50,3.8,14.1
2006-03-14,0.03,0.0,0.0,62,39,11.4,23.9
2006-03-15,0.00,0.0,0.0,45,37,13.2,25.9
2006-03-16,0.00,0.0,0.0,48,35,9.2,17.9
2006-03-17,0.00,0.0,0.0,46,31,8.9,19.9
2006-03-18,0.00,0.0,0.0,42,29,9.6,19.9
2006-03-19,0.00,0.0,0.0,42,30,10.3,21.0
2006-03-20,0.00,0.0,0.0,41,27,8.5,19.9
2006-03-21,0.00,0.0,0.0,44,24,6.5,14.1
2006-03-22,0.00,0.0,0.0,46,31,9.4,19.9
2006-03-23,0.00,0.0,0.0,54,34,8.1,17.9
2006-03-24,0.00,0.0,0.0,52,39,6.9,15.0
2006-03-25,0.00,0.0,0.0,47,38,8.5,17.0
2006-03-26,0.02,0.0,0.0,51,37,6.9,15.0
2006-03-27,0.00,0.0,0.0,58,38,6.9,16.1
